version,request,action,address,name,via,count,values,pcs
2.02,CW04A5,write,0x00A,PCLATH,direct,8,0x00 0x02 0x12,0x000A 0x0036 0x0042 0x0043 0x01EB 0x01EC 0x10F6 0x10F8
2.02,CW04A5,write,0x00B,INTCON,direct,3,0x14 0x94 0xD4,0x01F1 0x01F2 0x0209
2.02,CW04A5,write,0x00C,PIR1,direct,1,0x58,0x01EA
2.02,CW04A5,write,0x020,RAM_0x020,direct,1,0x02,0x0009
2.02,CW04A5,write,0x021,RAM_0x021,direct,1,0x91,0x0007
2.02,CW04A5,write,0x022,RAM_0x022,direct,1,0xA7,0x000C
2.02,CW04A5,write,0x023,RAM_0x023,direct,1,0x20,0x000E
2.02,CW04A5,write,0x024,RAM_0x024,direct,1,0xA5,0x0010
2.02,CW04A5,write,0x025,RAM_0x025,direct,1,0x11,0x0012
2.02,CW04A5,write,0x026,RAM_0x026,direct,1,0x00,0x0014
2.02,CW04A5,write,0x027,RAM_0x027,direct,1,0x00,0x0016
2.02,CW04A5,write,0x031,RAM_0x031,direct,1,0x92,0x01DB
2.02,CW04A5,write,0x038,RAM_0x038,direct,1,0x00,0x01E5
2.02,CW04A5,write,0x048,RAM_0x048,direct,1,0xA5,0x10F5
2.02,CW04A5,write,0x074,RAM_0x074,direct,18,0x00 0x01 0x02 0x04 0x08 0x10 0x20 0x40 0x80,0x01F0 0x01F7 0x0206
2.02,CW04A5,write,0x077,RAM_0x077,direct,1,0x20,0x002C
2.02,CW04A5,write,0x078,RAM_0x078,direct,1,0xA5,0x002E
2.02,CW04A5,write,0x079,RAM_0x079,direct,1,0x11,0x0030
2.02,CW04A5,write,0x07A,RAM_0x07A,direct,1,0x00,0x0032
2.02,CW04A5,write,0x07B,RAM_0x07B,direct,1,0x00,0x0034
2.02,CW04A5,write,0x07F,RAM_0x07F,direct,2,0x0C 0xC0,0x0004 0x0039
2.02,CW0500,read,0x003,STATUS,direct,7769,0x04 0x18 0x19 0x1B 0x1C 0x1D 0x38 0x3B 0x3C 0x3F,0x0005 0x0017 0x0018 0x01E6 0x01F8 0x01FE 0x0205 0x0AB2 0x0AB4 0x0AEC 0x0BF1 0x0CFA 0x0D58 0x0D69 0x0D79 0x0D80 0x0F4C 0x0F4E 0x0F50 0x0F52 0x0F54 0x0F56 0x0F58 0x0F5A 0x0F5C 0x0F5E 0x0F61 0x0F63 0x0F67 0x0F68 0x0F6A 0x0F8D 0x0F91 0x0F95 0x0F98 0x0F9A 0x0FA4 0x0FAB 0x0FC0 0x0FC7 0x0FCA 0x0FCD
2.02,CW0500,read,0x004,FSR,direct,189,0xA7,0x000B
2.02,CW0500,read,0x006,PORTB,direct,359,0x00 0x20,0x0CC4 0x0CC9 0x0FC8
2.02,CW0500,read,0x007,PORTC,direct,4296,0x20 0x24,0x01FA 0x0201 0x0202
2.02,CW0500,read,0x008,PORTD,direct,1615,0x04 0x24 0x44 0x64 0x84 0xA4 0xC4 0xE4,0x01F6 0x0204 0x0D5C 0x0D5E 0x0D6E 0x0F9B
2.02,CW0500,read,0x00A,PCLATH,direct,1663,0x00 0x02 0x0A 0x12,0x0008 0x0042 0x0043 0x01EB 0x01EC 0x0B03 0x0B05 0x0D4F 0x0D50 0x10FB 0x10FC
2.02,CW0500,read,0x00B,INTCON,direct,1094,0x14 0x54 0x94 0xD4,0x0019 0x001B 0x01F1 0x01F2 0x01F3 0x0209
2.02,CW0500,read,0x00C,PIR1,direct,747,0x58 0x59 0x5A 0x5B,0x0021 0x0027 0x01EA 0x0B08
2.02,CW0500,read,0x020,RAM_0x020,direct,189,0x02 0x0A,0x0035
2.02,CW0500,read,0x021,RAM_0x021,direct,189,0x81 0x83 0x91 0xB1 0xB3 0xC1 0xC3 0xD1 0xF3,0x0037
2.02,CW0500,read,0x022,RAM_0x022,direct,189,0xA7,0x0029
2.02,CW0500,read,0x023,RAM_0x023,direct,189,0x20,0x002B
2.02,CW0500,read,0x024,RAM_0x024,direct,189,0x00,0x002D
2.02,CW0500,read,0x025,RAM_0x025,direct,189,0x11,0x002F
2.02,CW0500,read,0x026,RAM_0x026,direct,189,0x00,0x0031
2.02,CW0500,read,0x027,RAM_0x027,direct,189,0x00,0x0033
2.02,CW0500,read,0x02D,RAM_0x02D,direct,360,0x03,0x0AF1 0x0AF5
2.02,CW0500,read,0x030,RAM_0x030,direct,183,0x00,0x0AF9 0x0D5B 0x0D7B 0x0F9F
2.02,CW0500,read,0x031,RAM_0x031,direct,189,0x00 0x01 0x02 0x03 0x04 0x05 0x06 0x07 0x08 0x09 0x0A 0x0B 0x0C 0x0D 0x0E 0x0F 0x10 0x11 0x12 0x13 0x14 0x15 0x16 0x17 0x18 0x19 0x1A 0x1B 0x1C 0x1D 0x1E 0x1F 0x20 0x21 0x22 0x23 0x24 0x25 0x26 0x27 0x28 0x29 0x2A 0x2B 0x2C 0x2D 0x2E 0x2F 0x30 0x31 0x32 0x33 0x34 0x35 0x36 0x37 0x38 0x39 0x3A 0x3B 0x3C 0x3D 0x3E 0x3F 0x40 0x41 0x42 0x43 0x44 0x45 0x46 0x47 0x48 0x49 0x4A 0x4B 0x4C 0x4D 0x91 0x92 0x93 0x94 0x95 0x96 0x97 0x98 0x99 0x9A 0x9B 0x9C 0x9D 0x9E 0x9F 0xA0 0xA1 0xA2 0xA3 0xA4 0xA5 0xA6 0xA7 0xA8 0xA9 0xAA 0xAB 0xAC 0xAD 0xAE 0xAF 0xB0 0xB1 0xB2 0xB3 0xB4 0xB5 0xB6 0xB7 0xB8 0xB9 0xBA 0xBB 0xBC 0xBD 0xBE 0xBF 0xC0 0xC1 0xC2 0xC3 0xC4 0xC5 0xC6 0xC7 0xC8 0xC9 0xCA 0xCB 0xCC 0xCD 0xCE 0xCF 0xD0 0xD1 0xD2 0xD3 0xD4 0xD5 0xD6 0xD7 0xD8 0xD9 0xDA 0xDB 0xDC 0xDD 0xDE 0xDF 0xE0 0xE1 0xE2 0xE3 0xE4 0xE5 0xE6 0xE7 0xE8 0xE9 0xEA 0xEB 0xEC 0xED 0xEE 0xEF 0xF0 0xF1 0xF2 0xF3 0xF4 0xF5 0xF6 0xF7 0xF8 0xF9 0xFA 0xFB 0xFC 0xFD 0xFE 0xFF,0x01DB
2.02,CW0500,read,0x032,RAM_0x032,direct,180,0x00 0x01,0x01DD 0x0BEF
2.02,CW0500,read,0x038,RAM_0x038,direct,189,0x00,0x01E5
2.02,CW0500,read,0x03B,RAM_0x03B,direct,1,0x00,0x0D55
2.02,CW0500,read,0x043,RAM_0x043,direct,179,0x22,0x0CC2
2.02,CW0500,read,0x048,RAM_0x048,direct,1791,0x00,0x01FB 0x0AB1 0x0AFE
2.02,CW0500,read,0x049,RAM_0x049,direct,359,0x00,0x0AB7 0x0AFF
2.02,CW0500,read,0x04A,RAM_0x04A,direct,181,0x30,0x0F4F 0x0F62
2.02,CW0500,read,0x04B,RAM_0x04B,direct,181,0x2A,0x0F53 0x0F59
2.02,CW0500,read,0x04C,RAM_0x04C,direct,189,0x20,0x01DF
2.02,CW0500,read,0x04E,RAM_0x04E,direct,185,0x00,0x0AEB 0x0D7C 0x0D86 0x0F86 0x0F9D 0x0FC9
2.02,CW0500,read,0x050,RAM_0x050,direct,180,0x00,0x0BEB
2.02,CW0500,read,0x05C,RAM_0x05C,direct,180,0x00,0x0AB8
2.02,CW0500,read,0x05D,RAM_0x05D,direct,1,0x00,0x0D67
2.02,CW0500,read,0x05E,RAM_0x05E,direct,2,0x00,0x0D77 0x0D7E
2.02,CW0500,read,0x071,RAM_0x071,direct,179,0xA9,0x0CF9
2.02,CW0500,read,0x073,RAM_0x073,direct,179,0x00,0x0AFD
2.02,CW0500,read,0x074,RAM_0x074,direct,4475,0x00 0x01 0x02 0x04 0x08 0x10 0x20 0x40 0x80,0x01F7 0x01FC 0x0206
2.02,CW0500,read,0x077,RAM_0x077,direct,189,0x20,0x000D
2.02,CW0500,read,0x078,RAM_0x078,direct,189,0x00,0x000F
2.02,CW0500,read,0x079,RAM_0x079,direct,189,0x11,0x0011
2.02,CW0500,read,0x07A,RAM_0x07A,direct,189,0x00,0x0013
2.02,CW0500,read,0x07B,RAM_0x07B,direct,189,0x00,0x0015
2.02,CW0500,read,0x07E,RAM_0x07E,direct,1,0x0F,0x0FA7
2.02,CW0500,read,0x07F,RAM_0x07F,direct,378,0x00 0x01 0x02 0x0C 0x10 0x13 0x20 0x2A 0x31 0xA2 0xC0 0xFF,0x0039 0x003A
2.02,CW0500,read,0x08C,PIE1,indirect,378,0x22,0x001F 0x0025
2.02,CW0500,read,0x0CE,RAM_0x0CE,direct,1,0x5A,0x0F90
2.02,CW0500,read,0x0D0,RAM_0x0D0,direct,1,0x3C,0x0FBF
2.02,CW0500,read,0x0D1,RAM_0x0D1,direct,2,0x00 0x01,0x0F4D 0x0FA9
2.02,CW0500,read,0x0D2,RAM_0x0D2,direct,180,0x31,0x0F60
2.02,CW0500,read,0x0D3,RAM_0x0D3,direct,180,0x2A,0x0F5B
2.02,CW0500,write,0x003,STATUS,direct,3640,0x00 0x04 0x18 0x19 0x1B 0x1C 0x1D 0x38 0x3B 0x3C 0x3F,0x0006 0x0017 0x0018 0x0038 0x0205 0x0AB2 0x0AB4 0x0F4C 0x0F4E 0x0F50 0x0F52 0x0F54 0x0F58 0x0F5A 0x0F61 0x0F67 0x0F68 0x0F6A 0x0F8D 0x0F95 0x0F98 0x0F9A 0x0FA4 0x0FC7 0x0FCA 0x0FCD
2.02,CW0500,write,0x004,FSR,direct,567,0x8C 0xA7,0x001E 0x0024 0x002A
2.02,CW0500,write,0x006,PORTB,direct,1,0x20,0x0FC8
2.02,CW0500,write,0x007,PORTC,direct,4296,0x20 0x24,0x01FA 0x0201 0x0202
2.02,CW0500,write,0x008,PORTD,direct,1611,0x04 0x24 0x44 0x64 0x84 0xA4 0xC4 0xE4,0x01F6 0x0204
2.02,CW0500,write,0x00A,PCLATH,direct,1852,0x00 0x02 0x0A,0x000A 0x0036 0x0042 0x0043 0x01EB 0x01EC 0x0B03 0x0B05 0x0D4F 0x0D50 0x10FB 0x10FC
2.02,CW0500,write,0x00B,INTCON,direct,537,0x14 0x94 0xD4,0x01F1 0x01F2 0x0209
2.02,CW0500,write,0x00C,PIR1,direct,189,0x58 0x59,0x01EA
2.02,CW0500,write,0x020,RAM_0x020,direct,189,0x02 0x0A,0x0009
2.02,CW0500,write,0x021,RAM_0x021,direct,189,0x81 0x83 0x91 0xB1 0xB3 0xC1 0xC3 0xD1 0xF3,0x0007
2.02,CW0500,write,0x022,RAM_0x022,direct,189,0xA7,0x000C
2.02,CW0500,write,0x023,RAM_0x023,direct,189,0x20,0x000E
2.02,CW0500,write,0x024,RAM_0x024,direct,189,0x00,0x0010
2.02,CW0500,write,0x025,RAM_0x025,direct,189,0x11,0x0012
2.02,CW0500,write,0x026,RAM_0x026,direct,189,0x00,0x0014
2.02,CW0500,write,0x027,RAM_0x027,direct,189,0x00,0x0016
2.02,CW0500,write,0x030,RAM_0x030,direct,2,0x00,0x0D5B 0x0D7B
2.02,CW0500,write,0x031,RAM_0x031,direct,189,0x00 0x01 0x02 0x03 0x04 0x05 0x06 0x07 0x08 0x09 0x0A 0x0B 0x0C 0x0D 0x0E 0x0F 0x10 0x11 0x12 0x13 0x14 0x15 0x16 0x17 0x18 0x19 0x1A 0x1B 0x1C 0x1D 0x1E 0x1F 0x20 0x21 0x22 0x23 0x24 0x25 0x26 0x27 0x28 0x29 0x2A 0x2B 0x2C 0x2D 0x2E 0x2F 0x30 0x31 0x32 0x33 0x34 0x35 0x36 0x37 0x38 0x39 0x3A 0x3B 0x3C 0x3D 0x3E 0x3F 0x40 0x41 0x42 0x43 0x44 0x45 0x46 0x47 0x48 0x49 0x4A 0x4B 0x4C 0x4D 0x4E 0x92 0x93 0x94 0x95 0x96 0x97 0x98 0x99 0x9A 0x9B 0x9C 0x9D 0x9E 0x9F 0xA0 0xA1 0xA2 0xA3 0xA4 0xA5 0xA6 0xA7 0xA8 0xA9 0xAA 0xAB 0xAC 0xAD 0xAE 0xAF 0xB0 0xB1 0xB2 0xB3 0xB4 0xB5 0xB6 0xB7 0xB8 0xB9 0xBA 0xBB 0xBC 0xBD 0xBE 0xBF 0xC0 0xC1 0xC2 0xC3 0xC4 0xC5 0xC6 0xC7 0xC8 0xC9 0xCA 0xCB 0xCC 0xCD 0xCE 0xCF 0xD0 0xD1 0xD2 0xD3 0xD4 0xD5 0xD6 0xD7 0xD8 0xD9 0xDA 0xDB 0xDC 0xDD 0xDE 0xDF 0xE0 0xE1 0xE2 0xE3 0xE4 0xE5 0xE6 0xE7 0xE8 0xE9 0xEA 0xEB 0xEC 0xED 0xEE 0xEF 0xF0 0xF1 0xF2 0xF3 0xF4 0xF5 0xF6 0xF7 0xF8 0xF9 0xFA 0xFB 0xFC 0xFD 0xFE 0xFF,0x01DB
2.02,CW0500,write,0x032,RAM_0x032,direct,1,0x01,0x01DE
2.02,CW0500,write,0x038,RAM_0x038,direct,189,0x00,0x01E5
2.02,CW0500,write,0x048,RAM_0x048,direct,359,0x00,0x0AB5 0x0AFE
2.02,CW0500,write,0x049,RAM_0x049,direct,180,0x00,0x0AB7
2.02,CW0500,write,0x04E,RAM_0x04E,direct,182,0x00,0x0AEB 0x0D7C 0x0FC9
2.02,CW0500,write,0x05D,RAM_0x05D,direct,1,0x00,0x0D60
2.02,CW0500,write,0x05E,RAM_0x05E,direct,1,0x00,0x0D7D
2.02,CW0500,write,0x071,RAM_0x071,direct,179,0xA9,0x0CF9
2.02,CW0500,write,0x073,RAM_0x073,direct,180,0x00,0x0AB6
2.02,CW0500,write,0x074,RAM_0x074,direct,3222,0x00 0x01 0x02 0x04 0x08 0x10 0x20 0x40 0x80,0x01F0 0x01F7 0x0206
2.02,CW0500,write,0x077,RAM_0x077,direct,189,0x20,0x002C
2.02,CW0500,write,0x078,RAM_0x078,direct,189,0x00,0x002E
2.02,CW0500,write,0x079,RAM_0x079,direct,189,0x11,0x0030
2.02,CW0500,write,0x07A,RAM_0x07A,direct,189,0x00,0x0032
2.02,CW0500,write,0x07B,RAM_0x07B,direct,189,0x00,0x0034
2.02,CW0500,write,0x07F,RAM_0x07F,direct,378,0x00 0x01 0x02 0x0C 0x10 0x13 0x20 0x2A 0x31 0xA2 0xC0 0xFF,0x0004 0x0039
2.02,CW0500,write,0x0C0,RAM_0x0C0,direct,1,0x00,0x0F93
2.02,CW0500,write,0x0C1,RAM_0x0C1,direct,1,0x00,0x0F94
2.02,CW0500,write,0x0CE,RAM_0x0CE,direct,2,0x5A,0x0F8E 0x0F90
2.02,CW0500,write,0x0CF,RAM_0x0CF,direct,1,0x00,0x0F8F
2.02,CW0500,write,0x0D0,RAM_0x0D0,direct,2,0x3C,0x0F99 0x0FBF
2.02,CW0500,write,0x0D1,RAM_0x0D1,direct,2,0x00 0x01,0x0FA5 0x0FCC
2.02,CW0500,write,0x0D2,RAM_0x0D2,direct,1,0x31,0x0F51
2.02,CW0500,write,0x0D3,RAM_0x0D3,direct,1,0x2A,0x0F55
2.02,CW0500,write,0x0D4,RAM_0x0D4,direct,180,0x00,0x0AB3
2.02,CW0600,read,0x003,STATUS,direct,66,0x04 0x18 0x19 0x38 0x3C 0x3D,0x0005 0x0017 0x0018 0x01E6 0x023B 0x023E 0x0240 0x0243 0x0246 0x0248 0x024A 0x024B 0x0250 0x0251 0x0255 0x1105
2.02,CW0600,read,0x004,FSR,direct,1,0xA7,0x000B
2.02,CW0600,read,0x007,PORTC,direct,9,0x04 0x24,0x0241 0x0249
2.02,CW0600,read,0x008,PORTD,direct,25,0x00 0x04 0x20 0x24 0x40 0x44 0x60 0x64 0x80 0x84 0xA0 0xA4 0xC0 0xC4 0xE0 0xE4,0x0239 0x024C 0x024D 0x024F
2.02,CW0600,read,0x00A,PCLATH,direct,7,0x00 0x02 0x12,0x0008 0x0042 0x0043 0x01EB 0x01EC 0x1102 0x1104
2.02,CW0600,read,0x00B,INTCON,direct,6,0x14 0x54 0x94 0xD4,0x0019 0x001B 0x0234 0x0235 0x0236 0x0256
2.02,CW0600,read,0x00C,PIR1,direct,3,0x5A,0x0021 0x0027 0x01EA
2.02,CW0600,read,0x020,RAM_0x020,direct,1,0x02,0x0035
2.02,CW0600,read,0x021,RAM_0x021,direct,1,0x91,0x0037
2.02,CW0600,read,0x022,RAM_0x022,direct,1,0xA7,0x0029
2.02,CW0600,read,0x023,RAM_0x023,direct,1,0x20,0x002B
2.02,CW0600,read,0x024,RAM_0x024,direct,1,0x00,0x002D
2.02,CW0600,read,0x025,RAM_0x025,direct,1,0x11,0x002F
2.02,CW0600,read,0x026,RAM_0x026,direct,1,0x00,0x0031
2.02,CW0600,read,0x027,RAM_0x027,direct,1,0x00,0x0033
2.02,CW0600,read,0x031,RAM_0x031,direct,1,0x91,0x01DB
2.02,CW0600,read,0x038,RAM_0x038,direct,1,0x00,0x01E5
2.02,CW0600,read,0x04C,RAM_0x04C,direct,1,0x20,0x01DF
2.02,CW0600,read,0x055,RAM_0x055,direct,9,0x00 0x20,0x0242 0x02D9
2.02,CW0600,read,0x077,RAM_0x077,direct,1,0x20,0x000D
2.02,CW0600,read,0x078,RAM_0x078,direct,1,0x00,0x000F
2.02,CW0600,read,0x079,RAM_0x079,direct,1,0x11,0x0011
2.02,CW0600,read,0x07A,RAM_0x07A,direct,1,0x00,0x0013
2.02,CW0600,read,0x07B,RAM_0x07B,direct,1,0x00,0x0015
2.02,CW0600,read,0x07F,RAM_0x07F,direct,2,0x0C 0xC0,0x0039 0x003A
2.02,CW0600,read,0x08C,PIE1,indirect,2,0x22,0x001F 0x0025
2.02,CW0600,read,0x0D5,RAM_0x0D5,direct,25,0x00 0x01 0x02 0x04 0x08 0x10 0x20 0x40 0x80,0x023D 0x0244 0x0252
2.02,CW0600,write,0x003,STATUS,direct,49,0x00 0x04 0x18 0x19 0x1C 0x1D 0x38 0x39,0x0006 0x0017 0x0018 0x0038 0x023B 0x0240 0x0243 0x0248 0x024A 0x024B 0x0250 0x0251 0x0255 0x1105
2.02,CW0600,write,0x004,FSR,direct,3,0x8C 0xA7,0x001E 0x0024 0x002A
2.02,CW0600,write,0x007,PORTC,direct,9,0x04 0x24,0x0241 0x0249
2.02,CW0600,write,0x008,PORTD,direct,25,0x00 0x04 0x20 0x24 0x40 0x44 0x60 0x64 0x80 0x84 0xA0 0xA4 0xC0 0xC4 0xE0 0xE4,0x0239 0x024C 0x024D 0x024F
2.02,CW0600,write,0x00A,PCLATH,direct,8,0x00 0x02 0x12,0x000A 0x0036 0x0042 0x0043 0x01EB 0x01EC 0x1102 0x1104
2.02,CW0600,write,0x00B,INTCON,direct,3,0x14 0x94 0xD4,0x0234 0x0235 0x0256
2.02,CW0600,write,0x00C,PIR1,direct,1,0x58,0x01EA
2.02,CW0600,write,0x020,RAM_0x020,direct,1,0x02,0x0009
2.02,CW0600,write,0x021,RAM_0x021,direct,1,0x91,0x0007
2.02,CW0600,write,0x022,RAM_0x022,direct,1,0xA7,0x000C
2.02,CW0600,write,0x023,RAM_0x023,direct,1,0x20,0x000E
2.02,CW0600,write,0x024,RAM_0x024,direct,1,0x00,0x0010
2.02,CW0600,write,0x025,RAM_0x025,direct,1,0x11,0x0012
2.02,CW0600,write,0x026,RAM_0x026,direct,1,0x00,0x0014
2.02,CW0600,write,0x027,RAM_0x027,direct,1,0x00,0x0016
2.02,CW0600,write,0x031,RAM_0x031,direct,1,0x92,0x01DB
2.02,CW0600,write,0x038,RAM_0x038,direct,1,0x00,0x01E5
2.02,CW0600,write,0x055,RAM_0x055,direct,1,0x20,0x02D9
2.02,CW0600,write,0x077,RAM_0x077,direct,1,0x20,0x002C
2.02,CW0600,write,0x078,RAM_0x078,direct,1,0x00,0x002E
2.02,CW0600,write,0x079,RAM_0x079,direct,1,0x11,0x0030
2.02,CW0600,write,0x07A,RAM_0x07A,direct,1,0x00,0x0032
2.02,CW0600,write,0x07B,RAM_0x07B,direct,1,0x00,0x0034
2.02,CW0600,write,0x07F,RAM_0x07F,direct,2,0x0C 0xC0,0x0004 0x0039
2.02,CW0600,write,0x0D5,RAM_0x0D5,direct,18,0x00 0x01 0x02 0x04 0x08 0x10 0x20 0x40 0x80,0x023C 0x023D 0x0252
2.02,CW0700,read,0x003,STATUS,direct,74,0x04 0x18 0x19 0x1A 0x1C 0x1E 0x38 0x3A 0x3C 0x3D 0x3E,0x0005 0x0017 0x0018 0x01E6 0x023B 0x023E 0x0240 0x0243 0x0246 0x024B 0x0250 0x0251 0x0255 0x02DC 0x02DE 0x02E9 0x02EC 0x02EE 0x02F9 0x02FD 0x02FF 0x0301 0x0303 0x110C
2.02,CW0700,read,0x004,FSR,direct,1,0xA7,0x000B
2.02,CW0700,read,0x007,PORTC,direct,10,0x04 0x24,0x0241 0x02EA 0x02FA
2.02,CW0700,read,0x008,PORTD,direct,25,0x00 0x04 0x20 0x24 0x40 0x44 0x60 0x64 0x80 0x84 0xA0 0xA4 0xC0 0xC4 0xE0 0xE4,0x0239 0x024C 0x024D 0x024F
2.02,CW0700,read,0x00A,PCLATH,direct,13,0x00 0x02 0x0A 0x12 0x1A,0x0008 0x0042 0x0043 0x01EB 0x01EC 0x0FF4 0x0FF6 0x0FF8 0x0FFA 0x1107 0x1108 0x110A 0x110B
2.02,CW0700,read,0x00B,INTCON,direct,6,0x14 0x54 0x94 0xD4,0x0019 0x001B 0x0234 0x0235 0x0236 0x0256
2.02,CW0700,read,0x00C,PIR1,direct,3,0x5A,0x0021 0x0027 0x01EA
2.02,CW0700,read,0x020,RAM_0x020,direct,1,0x02,0x0035
2.02,CW0700,read,0x021,RAM_0x021,direct,1,0x91,0x0037
2.02,CW0700,read,0x022,RAM_0x022,direct,1,0xA7,0x0029
2.02,CW0700,read,0x023,RAM_0x023,direct,1,0x20,0x002B
2.02,CW0700,read,0x024,RAM_0x024,direct,1,0x00,0x002D
2.02,CW0700,read,0x025,RAM_0x025,direct,1,0x11,0x002F
2.02,CW0700,read,0x026,RAM_0x026,direct,1,0x00,0x0031
2.02,CW0700,read,0x027,RAM_0x027,direct,1,0x00,0x0033
2.02,CW0700,read,0x02D,RAM_0x02D,direct,1,0x03,0x02FC
2.02,CW0700,read,0x031,RAM_0x031,direct,1,0x91,0x01DB
2.02,CW0700,read,0x038,RAM_0x038,direct,1,0x00,0x01E5
2.02,CW0700,read,0x04C,RAM_0x04C,direct,1,0x20,0x01DF
2.02,CW0700,read,0x055,RAM_0x055,direct,9,0x00,0x0242 0x0FF7
2.02,CW0700,read,0x077,RAM_0x077,direct,1,0x20,0x000D
2.02,CW0700,read,0x078,RAM_0x078,direct,1,0x00,0x000F
2.02,CW0700,read,0x079,RAM_0x079,direct,1,0x11,0x0011
2.02,CW0700,read,0x07A,RAM_0x07A,direct,1,0x00,0x0013
2.02,CW0700,read,0x07B,RAM_0x07B,direct,1,0x00,0x0015
2.02,CW0700,read,0x07F,RAM_0x07F,direct,2,0x0C 0xC0,0x0039 0x003A
2.02,CW0700,read,0x08C,PIE1,indirect,2,0x22,0x001F 0x0025
2.02,CW0700,read,0x0D4,RAM_0x0D4,direct,2,0x00,0x02DD 0x02ED
2.02,CW0700,read,0x0D5,RAM_0x0D5,direct,25,0x00 0x01 0x02 0x04 0x08 0x10 0x20 0x40 0x80,0x023D 0x0244 0x0252
2.02,CW0700,write,0x003,STATUS,direct,55,0x00 0x04 0x18 0x19 0x1A 0x1C 0x1D 0x1E 0x38 0x39 0x3A 0x3C 0x3E,0x0006 0x0017 0x0018 0x0038 0x023B 0x0240 0x0243 0x024B 0x0250 0x0251 0x0255 0x02DC 0x02E9 0x02EC 0x02F9 0x02FD 0x02FF 0x0301 0x0303 0x110C
2.02,CW0700,write,0x004,FSR,direct,3,0x8C 0xA7,0x001E 0x0024 0x002A
2.02,CW0700,write,0x007,PORTC,direct,10,0x04 0x24,0x0241 0x02EA 0x02FA
2.02,CW0700,write,0x008,PORTD,direct,25,0x00 0x04 0x20 0x24 0x40 0x44 0x60 0x64 0x80 0x84 0xA0 0xA4 0xC0 0xC4 0xE0 0xE4,0x0239 0x024C 0x024D 0x024F
2.02,CW0700,write,0x00A,PCLATH,direct,14,0x00 0x02 0x0A 0x12 0x1A,0x000A 0x0036 0x0042 0x0043 0x01EB 0x01EC 0x0FF4 0x0FF6 0x0FF8 0x0FFA 0x1107 0x1108 0x110A 0x110B
2.02,CW0700,write,0x00B,INTCON,direct,3,0x14 0x94 0xD4,0x0234 0x0235 0x0256
2.02,CW0700,write,0x00C,PIR1,direct,1,0x58,0x01EA
2.02,CW0700,write,0x020,RAM_0x020,direct,1,0x02,0x0009
2.02,CW0700,write,0x021,RAM_0x021,direct,1,0x91,0x0007
2.02,CW0700,write,0x022,RAM_0x022,direct,1,0xA7,0x000C
2.02,CW0700,write,0x023,RAM_0x023,direct,1,0x20,0x000E
2.02,CW0700,write,0x024,RAM_0x024,direct,1,0x00,0x0010
2.02,CW0700,write,0x025,RAM_0x025,direct,1,0x11,0x0012
2.02,CW0700,write,0x026,RAM_0x026,direct,1,0x00,0x0014
2.02,CW0700,write,0x027,RAM_0x027,direct,1,0x00,0x0016
2.02,CW0700,write,0x02D,RAM_0x02D,direct,1,0x03,0x02FC
2.02,CW0700,write,0x031,RAM_0x031,direct,1,0x92,0x01DB
2.02,CW0700,write,0x038,RAM_0x038,direct,1,0x00,0x01E5
2.02,CW0700,write,0x055,RAM_0x055,direct,1,0x00,0x0FF7
2.02,CW0700,write,0x077,RAM_0x077,direct,1,0x20,0x002C
2.02,CW0700,write,0x078,RAM_0x078,direct,1,0x00,0x002E
2.02,CW0700,write,0x079,RAM_0x079,direct,1,0x11,0x0030
2.02,CW0700,write,0x07A,RAM_0x07A,direct,1,0x00,0x0032
2.02,CW0700,write,0x07B,RAM_0x07B,direct,1,0x00,0x0034
2.02,CW0700,write,0x07F,RAM_0x07F,direct,2,0x0C 0xC0,0x0004 0x0039
2.02,CW0700,write,0x0D4,RAM_0x0D4,direct,4,0x00,0x02DD 0x02ED 0x02FE 0x0302
2.02,CW0700,write,0x0D5,RAM_0x0D5,direct,18,0x00 0x01 0x02 0x04 0x08 0x10 0x20 0x40 0x80,0x023C 0x023D 0x0252
2.02,CW0832,read,0x003,STATUS,direct,3,0x1A 0x3A,0x110E 0x1110 0x1112
2.02,CW0832,read,0x0CD,RAM_0x0CD,direct,1,0x32,0x110F
2.02,CW0832,write,0x003,STATUS,direct,3,0x1A 0x3A,0x110E 0x1110 0x1112
2.02,CW0832,write,0x029,RAM_0x029,direct,1,0x32,0x1111
2.02,CW0940,read,0x003,STATUS,direct,8,0x1A 0x3A,0x05FF 0x0601 0x0603 0x0605 0x0607 0x1114 0x1118 0x111B
2.02,CW0940,read,0x008,PORTD,direct,2,0x04,0x05D1 0x05E6
2.02,CW0940,read,0x00A,PCLATH,direct,2,0x02 0x12,0x1117 0x111A
2.02,CW0940,read,0x030,RAM_0x030,direct,1,0x00,0x05E1
2.02,CW0940,read,0x033,RAM_0x033,direct,1,0x00,0x0602
2.02,CW0940,read,0x0CD,RAM_0x0CD,direct,1,0x40,0x1115
2.02,CW0940,read,0x0D3,RAM_0x0D3,direct,2,0x40,0x0600 0x0606
2.02,CW0940,write,0x003,STATUS,direct,7,0x1A 0x3A,0x05FF 0x0601 0x0605 0x0607 0x1114 0x1118 0x111B
2.02,CW0940,write,0x00A,PCLATH,direct,2,0x02 0x12,0x1117 0x111A
2.02,CW0940,write,0x033,RAM_0x033,direct,1,0x40,0x0608
2.02,CW0940,write,0x03C,RAM_0x03C,direct,1,0xFF,0x060A
2.02,CW0940,write,0x0D3,RAM_0x0D3,direct,1,0x40,0x1116
