word_address,word,mnemonic,operands,decode_status
0x07F9,0x3C5F,sublw,0x5F,instruction
0x07FA,0x1C03,btfss,"0x03, 0",instruction
0x07FB,0x2FFE,goto,0x7FE,instruction
0x07FC,0x3007,movlw,0x07,instruction
0x07FD,0x00AD,movwf,0x2D,instruction
0x07FE,0x3400,retlw,0x00,instruction
0x0800,0x0848,movf,"0x48, W",instruction
0x0801,0x1683,bsf,"0x03, 5",instruction
0x0802,0x00D5,movwf,0x55,instruction
0x0803,0x1283,bcf,"0x03, 5",instruction
0x0804,0x01C8,clrf,0x48,instruction
0x0805,0x01F4,clrf,0x74,instruction
0x0806,0x13C9,bcf,"0x49, 7",instruction
0x0807,0x084C,movf,"0x4C, W",instruction
0x0808,0x3970,andlw,0x70,instruction
0x0809,0x3C2F,sublw,0x2F,instruction
0x080A,0x1803,btfsc,"0x03, 0",instruction
0x080B,0x2815,goto,0x015,instruction
0x080C,0x085D,movf,"0x5D, W",instruction
0x080D,0x3907,andlw,0x07,instruction
0x080E,0x00F5,movwf,0x75,instruction
0x080F,0x0AF5,incf,"0x75, F",instruction
0x0810,0x1003,bcf,"0x03, 0",instruction
0x0811,0x0DC8,rlf,"0x48, F",instruction
0x0812,0x0AC8,incf,"0x48, F",instruction
0x0813,0x0BF5,decfsz,"0x75, F",instruction
0x0814,0x2810,goto,0x010,instruction
0x0815,0x1DCC,btfss,"0x4C, 3",instruction
0x0816,0x2819,goto,0x019,instruction
0x0817,0x0848,movf,"0x48, W",instruction
0x0818,0x04F4,iorwf,"0x74, F",instruction
0x0819,0x08CF,movf,"0x4F, F",instruction
0x081A,0x1903,btfsc,"0x03, 2",instruction
0x081B,0x281F,goto,0x01F,instruction
0x081C,0x17C9,bsf,"0x49, 7",instruction
0x081D,0x084F,movf,"0x4F, W",instruction
0x081E,0x04F4,iorwf,"0x74, F",instruction
0x081F,0x182D,btfsc,"0x2D, 0",instruction
0x0820,0x2823,goto,0x023,instruction
0x0821,0x3041,movlw,0x41,instruction
0x0822,0x04F4,iorwf,"0x74, F",instruction
0x0823,0x18AD,btfsc,"0x2D, 1",instruction
0x0824,0x2827,goto,0x027,instruction
0x0825,0x3042,movlw,0x42,instruction
0x0826,0x04F4,iorwf,"0x74, F",instruction
0x0827,0x1C30,btfss,"0x30, 0",instruction
0x0828,0x282B,goto,0x02B,instruction
0x0829,0x17C9,bsf,"0x49, 7",instruction
0x082A,0x1674,bsf,"0x74, 4",instruction
0x082B,0x1E50,btfss,"0x50, 4",instruction
0x082C,0x2830,goto,0x030,instruction
0x082D,0x17C9,bsf,"0x49, 7",instruction
0x082E,0x3006,movlw,0x06,instruction
0x082F,0x04F4,iorwf,"0x74, F",instruction
0x0830,0x0843,movf,"0x43, W",instruction
0x0831,0x390F,andlw,0x0F,instruction
0x0832,0x3C01,sublw,0x01,instruction
0x0833,0x1803,btfsc,"0x03, 0",instruction
0x0834,0x283E,goto,0x03E,instruction
0x0835,0x17C9,bsf,"0x49, 7",instruction
0x0836,0x17F4,bsf,"0x74, 7",instruction
0x0837,0x3005,movlw,0x05,instruction
0x0838,0x1683,bsf,"0x03, 5",instruction
0x0839,0x00D6,movwf,0x56,instruction
0x083A,0x118A,bcf,"0x0A, 3",instruction
0x083B,0x1283,bcf,"0x03, 5",instruction
0x083C,0x276E,call,0x76E,instruction
0x083D,0x158A,bsf,"0x0A, 3",instruction
0x083E,0x0874,movf,"0x74, W",instruction
0x083F,0x04C8,iorwf,"0x48, F",instruction
0x0840,0x1D49,btfss,"0x49, 2",instruction
0x0841,0x2852,goto,0x052,instruction
0x0842,0x18D0,btfsc,"0x50, 1",instruction
0x0843,0x2849,goto,0x049,instruction
0x0844,0x084C,movf,"0x4C, W",instruction
0x0845,0x3970,andlw,0x70,instruction
0x0846,0x3C60,sublw,0x60,instruction
0x0847,0x1D03,btfss,"0x03, 2",instruction
0x0848,0x2852,goto,0x052,instruction
0x0849,0x1FD6,btfss,"0x56, 7",instruction
0x084A,0x2851,goto,0x051,instruction
0x084B,0x1683,bsf,"0x03, 5",instruction
0x084C,0x01D6,clrf,0x56,instruction
0x084D,0x118A,bcf,"0x0A, 3",instruction
0x084E,0x1283,bcf,"0x03, 5",instruction
0x084F,0x2779,call,0x779,instruction
0x0850,0x158A,bsf,"0x0A, 3",instruction
0x0851,0x285B,goto,0x05B,instruction
0x0852,0x1BD6,btfsc,"0x56, 7",instruction
0x0853,0x285B,goto,0x05B,instruction
0x0854,0x3001,movlw,0x01,instruction
0x0855,0x1683,bsf,"0x03, 5",instruction
0x0856,0x00D6,movwf,0x56,instruction
0x0857,0x118A,bcf,"0x0A, 3",instruction
0x0858,0x1283,bcf,"0x03, 5",instruction
0x0859,0x2779,call,0x779,instruction
0x085A,0x158A,bsf,"0x0A, 3",instruction
0x085B,0x1E49,btfss,"0x49, 4",instruction
0x085C,0x285F,goto,0x05F,instruction
0x085D,0x0874,movf,"0x74, W",instruction
0x085E,0x06C8,xorwf,"0x48, F",instruction
0x085F,0x118A,bcf,"0x0A, 3",instruction
0x0860,0x21BA,call,0x1BA,instruction
0x0861,0x158A,bsf,"0x0A, 3",instruction
0x0862,0x0848,movf,"0x48, W",instruction
0x0863,0x1683,bsf,"0x03, 5",instruction
0x0864,0x0255,subwf,"0x55, W",instruction
0x0865,0x1903,btfsc,"0x03, 2",instruction
0x0866,0x2875,goto,0x075,instruction
0x0867,0x08C2,movf,"0x42, F",instruction
0x0868,0x1903,btfsc,"0x03, 2",instruction
0x0869,0x2875,goto,0x075,instruction
0x086A,0x3020,movlw,0x20,instruction
0x086B,0x00D6,movwf,0x56,instruction
0x086C,0x1283,bcf,"0x03, 5",instruction
0x086D,0x0848,movf,"0x48, W",instruction
0x086E,0x1683,bsf,"0x03, 5",instruction
0x086F,0x00D7,movwf,0x57,instruction
0x0870,0x118A,bcf,"0x0A, 3",instruction
0x0871,0x1283,bcf,"0x03, 5",instruction
0x0872,0x2783,call,0x783,instruction
0x0873,0x158A,bsf,"0x0A, 3",instruction
0x0874,0x1683,bsf,"0x03, 5",instruction
0x0875,0x1283,bcf,"0x03, 5",instruction
0x0876,0x158A,bsf,"0x0A, 3",instruction
0x0877,0x120A,bcf,"0x0A, 4",instruction
0x0878,0x293F,goto,0x13F,instruction
0x0879,0x0064,clrwdt,,instruction
0x087A,0x1D0C,btfss,"0x0C, 2",instruction
0x087B,0x293C,goto,0x13C,instruction
0x087C,0x110C,bcf,"0x0C, 2",instruction
0x087D,0x3001,movlw,0x01,instruction
0x087E,0x1BC9,btfsc,"0x49, 7",instruction
0x087F,0x3004,movlw,0x04,instruction
0x0880,0x07C9,addwf,"0x49, F",instruction
0x0881,0x12C9,bcf,"0x49, 5",instruction
0x0882,0x0ABB,incf,"0x3B, F",instruction
0x0883,0x0F3C,incfsz,"0x3C, W",instruction
0x0884,0x00BC,movwf,0x3C,instruction
0x0885,0x30F0,movlw,0xF0,instruction
0x0886,0x1C89,btfss,"0x09, 1",instruction
0x0887,0x1C86,btfss,"0x06, 1",instruction
0x0888,0x05BB,andwf,"0x3B, F",instruction
0x0889,0x0854,movf,"0x54, W",instruction
0x088A,0x3C07,sublw,0x07,instruction
0x088B,0x1803,btfsc,"0x03, 0",instruction
0x088C,0x288F,goto,0x08F,instruction
0x088D,0x0AD5,incf,"0x55, F",instruction
0x088E,0x17DD,bsf,"0x5D, 7",instruction
0x088F,0x1C98,btfss,"0x18, 1",instruction
0x0890,0x2894,goto,0x094,instruction
0x0891,0x1098,bcf,"0x18, 1",instruction
0x0892,0x1218,bcf,"0x18, 4",instruction
0x0893,0x1618,bsf,"0x18, 4",instruction
0x0894,0x08CE,movf,"0x4E, F",instruction
0x0895,0x1903,btfsc,"0x03, 2",instruction
0x0896,0x289A,goto,0x09A,instruction
0x0897,0x03CE,decf,"0x4E, F",instruction
0x0898,0x15CC,bsf,"0x4C, 3",instruction
0x0899,0x289B,goto,0x09B,instruction
0x089A,0x11CC,bcf,"0x4C, 3",instruction
0x089B,0x1C4A,btfss,"0x4A, 0",instruction
0x089C,0x289E,goto,0x09E,instruction
0x089D,0x0ADF,incf,"0x5F, F",instruction
0x089E,0x1C4A,btfss,"0x4A, 0",instruction
0x089F,0x28AE,goto,0x0AE,instruction
0x08A0,0x1CCA,btfss,"0x4A, 1",instruction
0x08A1,0x28AE,goto,0x0AE,instruction
0x08A2,0x1D4A,btfss,"0x4A, 2",instruction
0x08A3,0x28AE,goto,0x0AE,instruction
0x08A4,0x1DCA,btfss,"0x4A, 3",instruction
0x08A5,0x28AE,goto,0x0AE,instruction
0x08A6,0x1E4A,btfss,"0x4A, 4",instruction
0x08A7,0x28AE,goto,0x0AE,instruction
0x08A8,0x0ADE,incf,"0x5E, F",instruction
0x08A9,0x0AE0,incf,"0x60, F",instruction
0x08AA,0x08EE,movf,"0x6E, F",instruction
0x08AB,0x1903,btfsc,"0x03, 2",instruction
0x08AC,0x28AE,goto,0x0AE,instruction
0x08AD,0x03EE,decf,"0x6E, F",instruction
0x08AE,0x0AF1,incf,"0x71, F",instruction
0x08AF,0x0FCA,incfsz,"0x4A, F",instruction
0x08B0,0x28B3,goto,0x0B3,instruction
0x08B1,0x0F4B,incfsz,"0x4B, W",instruction
0x08B2,0x00CB,movwf,0x4B,instruction
0x08B3,0x118A,bcf,"0x0A, 3",instruction
0x08B4,0x231F,call,0x31F,instruction
0x08B5,0x158A,bsf,"0x0A, 3",instruction
0x08B6,0x1C86,btfss,"0x06, 1",instruction
0x08B7,0x28BF,goto,0x0BF,instruction
0x08B8,0x1808,btfsc,"0x08, 0",instruction
0x08B9,0x28BE,goto,0x0BE,instruction
0x08BA,0x1E43,btfss,"0x43, 4",instruction
0x08BB,0x28BD,goto,0x0BD,instruction
0x08BC,0x17C3,bsf,"0x43, 7",instruction
0x08BD,0x28BF,goto,0x0BF,instruction
0x08BE,0x1643,bsf,"0x43, 4",instruction
0x08BF,0x08B3,movf,"0x33, F",instruction
0x08C0,0x1D03,btfss,"0x03, 2",instruction
0x08C1,0x28C6,goto,0x0C6,instruction
0x08C2,0x1186,bcf,"0x06, 3",instruction
0x08C3,0x01B7,clrf,0x37,instruction
0x08C4,0x01B8,clrf,0x38,instruction
0x08C5,0x292A,goto,0x12A,instruction
0x08C6,0x1BB5,btfsc,"0x35, 7",instruction
0x08C7,0x28C9,goto,0x0C9,instruction
0x08C8,0x292A,goto,0x12A,instruction
0x08C9,0x13B5,bcf,"0x35, 7",instruction
0x08CA,0x083C,movf,"0x3C, W",instruction
0x08CB,0x3C09,sublw,0x09,instruction
0x08CC,0x1C03,btfss,"0x03, 0",instruction
0x08CD,0x28D0,goto,0x0D0,instruction
0x08CE,0x0ABC,incf,"0x3C, F",instruction
0x08CF,0x292A,goto,0x12A,instruction
0x08D0,0x01BC,clrf,0x3C,instruction
0x08D1,0x0834,movf,"0x34, W",instruction
0x08D2,0x3C04,sublw,0x04,instruction
0x08D3,0x1C03,btfss,"0x03, 0",instruction
0x08D4,0x28E1,goto,0x0E1,instruction
0x08D5,0x1F3B,btfss,"0x3B, 6",instruction
0x08D6,0x28DA,goto,0x0DA,instruction
0x08D7,0x16CF,bsf,"0x4F, 5",instruction
0x08D8,0x17B0,bsf,"0x30, 7",instruction
0x08D9,0x28DC,goto,0x0DC,instruction
0x08DA,0x3010,movlw,0x10,instruction
0x08DB,0x07BB,addwf,"0x3B, F",instruction
0x08DC,0x30FF,movlw,0xFF,instruction
0x08DD,0x00BC,movwf,0x3C,instruction
0x08DE,0x3002,movlw,0x02,instruction
0x08DF,0x00B7,movwf,0x37,instruction
0x08E0,0x292A,goto,0x12A,instruction
0x08E1,0x300F,movlw,0x0F,instruction
0x08E2,0x05BB,andwf,"0x3B, F",instruction
0x08E3,0x0F33,incfsz,"0x33, W",instruction
0x08E4,0x28E8,goto,0x0E8,instruction
0x08E5,0x3001,movlw,0x01,instruction
0x08E6,0x00B7,movwf,0x37,instruction
0x08E7,0x292A,goto,0x12A,instruction
0x08E8,0x0833,movf,"0x33, W",instruction
0x08E9,0x0234,subwf,"0x34, W",instruction
0x08EA,0x1D03,btfss,"0x03, 2",instruction
0x08EB,0x28ED,goto,0x0ED,instruction
0x08EC,0x292A,goto,0x12A,instruction
0x08ED,0x0833,movf,"0x33, W",instruction
0x08EE,0x0234,subwf,"0x34, W",instruction
0x08EF,0x1803,btfsc,"0x03, 0",instruction
0x08F0,0x2908,goto,0x108,instruction
0x08F1,0x08B7,movf,"0x37, F",instruction
0x08F2,0x1903,btfsc,"0x03, 2",instruction
0x08F3,0x28F5,goto,0x0F5,instruction
0x08F4,0x03B7,decf,"0x37, F",instruction
0x08F5,0x0834,movf,"0x34, W",instruction
0x08F6,0x0236,subwf,"0x36, W",instruction
0x08F7,0x1C03,btfss,"0x03, 0",instruction
0x08F8,0x2903,goto,0x103,instruction
0x08F9,0x0834,movf,"0x34, W",instruction
0x08FA,0x0236,subwf,"0x36, W",instruction
0x08FB,0x3C0A,sublw,0x0A,instruction
0x08FC,0x1803,btfsc,"0x03, 0",instruction
0x08FD,0x2902,goto,0x102,instruction
0x08FE,0x08B7,movf,"0x37, F",instruction
0x08FF,0x1903,btfsc,"0x03, 2",instruction
0x0900,0x2902,goto,0x102,instruction
0x0901,0x03B7,decf,"0x37, F",instruction
0x0902,0x2907,goto,0x107,instruction
0x0903,0x0F37,incfsz,"0x37, W",instruction
0x0904,0x2906,goto,0x106,instruction
0x0905,0x2907,goto,0x107,instruction
0x0906,0x0AB7,incf,"0x37, F",instruction
0x0907,0x2922,goto,0x122,instruction
0x0908,0x0834,movf,"0x34, W",instruction
0x0909,0x0233,subwf,"0x33, W",instruction
0x090A,0x1803,btfsc,"0x03, 0",instruction
0x090B,0x2922,goto,0x122,instruction
0x090C,0x0F37,incfsz,"0x37, W",instruction
0x090D,0x290F,goto,0x10F,instruction
0x090E,0x2910,goto,0x110,instruction
0x090F,0x0AB7,incf,"0x37, F",instruction
0x0910,0x0836,movf,"0x36, W",instruction
0x0911,0x0234,subwf,"0x34, W",instruction
0x0912,0x1C03,btfss,"0x03, 0",instruction
0x0913,0x291E,goto,0x11E,instruction
0x0914,0x0836,movf,"0x36, W",instruction
0x0915,0x0234,subwf,"0x34, W",instruction
0x0916,0x3C0A,sublw,0x0A,instruction
0x0917,0x1803,btfsc,"0x03, 0",instruction
0x0918,0x291D,goto,0x11D,instruction
0x0919,0x0F37,incfsz,"0x37, W",instruction
0x091A,0x291C,goto,0x11C,instruction
0x091B,0x291D,goto,0x11D,instruction
0x091C,0x0AB7,incf,"0x37, F",instruction
0x091D,0x2922,goto,0x122,instruction
0x091E,0x08B7,movf,"0x37, F",instruction
0x091F,0x1903,btfsc,"0x03, 2",instruction
0x0920,0x2922,goto,0x122,instruction
0x0921,0x03B7,decf,"0x37, F",instruction
0x0922,0x0834,movf,"0x34, W",instruction
0x0923,0x00B6,movwf,0x36,instruction
0x0924,0x08B7,movf,"0x37, F",instruction
0x0925,0x1D03,btfss,"0x03, 2",instruction
0x0926,0x292A,goto,0x12A,instruction
0x0927,0x3001,movlw,0x01,instruction
0x0928,0x00B7,movwf,0x37,instruction
0x0929,0x292A,goto,0x12A,instruction
0x092A,0x1E06,btfss,"0x06, 4",instruction
0x092B,0x292E,goto,0x12E,instruction
0x092C,0x300C,movlw,0x0C,instruction
0x092D,0x00CE,movwf,0x4E,instruction
0x092E,0x0857,movf,"0x57, W",instruction
0x092F,0x3CFC,sublw,0xFC,instruction
0x0930,0x1803,btfsc,"0x03, 0",instruction
0x0931,0x2933,goto,0x133,instruction
0x0932,0x1450,bsf,"0x50, 0",instruction
0x0933,0x1C50,btfss,"0x50, 0",instruction
0x0934,0x293C,goto,0x13C,instruction
0x0935,0x0857,movf,"0x57, W",instruction
0x0936,0x3CF4,sublw,0xF4,instruction
0x0937,0x1C03,btfss,"0x03, 0",instruction
0x0938,0x293B,goto,0x13B,instruction
0x0939,0x1050,bcf,"0x50, 0",instruction
0x093A,0x293C,goto,0x13C,instruction
0x093B,0x15CC,bsf,"0x4C, 3",instruction
0x093C,0x19D1,btfsc,"0x51, 3",instruction
0x093D,0x293F,goto,0x13F,instruction
0x093E,0x2800,goto,0x000,instruction
0x093F,0x0064,clrwdt,,instruction
0x0940,0x3400,retlw,0x00,instruction
0x0941,0x084C,movf,"0x4C, W",instruction
0x0942,0x3907,andlw,0x07,instruction
0x0943,0x1683,bsf,"0x03, 5",instruction
0x0944,0x00CF,movwf,0x4F,instruction
0x0945,0x084F,movf,"0x4F, W",instruction
0x0946,0x00D0,movwf,0x50,instruction
0x0947,0x1283,bcf,"0x03, 5",instruction
0x0948,0x1E4C,btfss,"0x4C, 4",instruction
0x0949,0x2951,goto,0x151,instruction
0x094A,0x087C,movf,"0x7C, W",instruction
0x094B,0x0276,subwf,"0x76, W",instruction
0x094C,0x1C03,btfss,"0x03, 0",instruction
0x094D,0x2951,goto,0x151,instruction
0x094E,0x1683,bsf,"0x03, 5",instruction
0x094F,0x0AD0,incf,"0x50, F",instruction
0x0950,0x1283,bcf,"0x03, 5",instruction
0x0951,0x1683,bsf,"0x03, 5",instruction
0x0952,0x084F,movf,"0x4F, W",instruction
0x0953,0x118A,bcf,"0x0A, 3",instruction
0x0954,0x1283,bcf,"0x03, 5",instruction
0x0955,0x2045,call,0x045,instruction
0x0956,0x158A,bsf,"0x0A, 3",instruction
0x0957,0x1683,bsf,"0x03, 5",instruction
0x0958,0x00D3,movwf,0x53,instruction
0x0959,0x0850,movf,"0x50, W",instruction
0x095A,0x118A,bcf,"0x0A, 3",instruction
0x095B,0x1283,bcf,"0x03, 5",instruction
0x095C,0x2051,call,0x051,instruction
0x095D,0x158A,bsf,"0x0A, 3",instruction
0x095E,0x1683,bsf,"0x03, 5",instruction
0x095F,0x00D4,movwf,0x54,instruction
0x0960,0x084F,movf,"0x4F, W",instruction
0x0961,0x118A,bcf,"0x0A, 3",instruction
0x0962,0x1283,bcf,"0x03, 5",instruction
0x0963,0x2051,call,0x051,instruction
0x0964,0x158A,bsf,"0x0A, 3",instruction
0x0965,0x00F8,movwf,0x78,instruction
0x0966,0x1683,bsf,"0x03, 5",instruction
0x0967,0x0254,subwf,"0x54, W",instruction
0x0968,0x0753,addwf,"0x53, W",instruction
0x0969,0x00CE,movwf,0x4E,instruction
0x096A,0x118A,bcf,"0x0A, 3",instruction
0x096B,0x1283,bcf,"0x03, 5",instruction
0x096C,0x27BE,call,0x7BE,instruction
0x096D,0x158A,bsf,"0x0A, 3",instruction
0x096E,0x0879,movf,"0x79, W",instruction
0x096F,0x1683,bsf,"0x03, 5",instruction
0x0970,0x00D4,movwf,0x54,instruction
0x0971,0x0878,movf,"0x78, W",instruction
0x0972,0x00D3,movwf,0x53,instruction
0x0973,0x0C54,rrf,"0x54, W",instruction
0x0974,0x00D2,movwf,0x52,instruction
0x0975,0x0C53,rrf,"0x53, W",instruction
0x0976,0x00D1,movwf,0x51,instruction
0x0977,0x0CD2,rrf,"0x52, F",instruction
0x0978,0x0CD1,rrf,"0x51, F",instruction
0x0979,0x0CD2,rrf,"0x52, F",instruction
0x097A,0x0CD1,rrf,"0x51, F",instruction
0x097B,0x301F,movlw,0x1F,instruction
0x097C,0x05D2,andwf,"0x52, F",instruction
0x097D,0x1283,bcf,"0x03, 5",instruction
0x097E,0x083A,movf,"0x3A, W",instruction
0x097F,0x1683,bsf,"0x03, 5",instruction
0x0980,0x0252,subwf,"0x52, W",instruction
0x0981,0x1C03,btfss,"0x03, 0",instruction
0x0982,0x29B5,goto,0x1B5,instruction
0x0983,0x1D03,btfss,"0x03, 2",instruction
0x0984,0x298D,goto,0x18D,instruction
0x0985,0x0851,movf,"0x51, W",instruction
0x0986,0x1283,bcf,"0x03, 5",instruction
0x0987,0x0239,subwf,"0x39, W",instruction
0x0988,0x1C03,btfss,"0x03, 0",instruction
0x0989,0x298C,goto,0x18C,instruction
0x098A,0x1683,bsf,"0x03, 5",instruction
0x098B,0x29B5,goto,0x1B5,instruction
0x098C,0x1683,bsf,"0x03, 5",instruction
0x098D,0x0CD2,rrf,"0x52, F",instruction
0x098E,0x0CD1,rrf,"0x51, F",instruction
0x098F,0x0CD2,rrf,"0x52, F",instruction
0x0990,0x0CD1,rrf,"0x51, F",instruction
0x0991,0x0CD2,rrf,"0x52, F",instruction
0x0992,0x0CD1,rrf,"0x51, F",instruction
0x0993,0x301F,movlw,0x1F,instruction
0x0994,0x05D2,andwf,"0x52, F",instruction
0x0995,0x1283,bcf,"0x03, 5",instruction
0x0996,0x083A,movf,"0x3A, W",instruction
0x0997,0x1683,bsf,"0x03, 5",instruction
0x0998,0x00D7,movwf,0x57,instruction
0x0999,0x1283,bcf,"0x03, 5",instruction
0x099A,0x0839,movf,"0x39, W",instruction
0x099B,0x1683,bsf,"0x03, 5",instruction
0x099C,0x00D6,movwf,0x56,instruction
0x099D,0x0852,movf,"0x52, W",instruction
0x099E,0x00D9,movwf,0x59,instruction
0x099F,0x0851,movf,"0x51, W",instruction
0x09A0,0x00D8,movwf,0x58,instruction
0x09A1,0x118A,bcf,"0x0A, 3",instruction
0x09A2,0x1283,bcf,"0x03, 5",instruction
0x09A3,0x24D1,call,0x4D1,instruction
0x09A4,0x158A,bsf,"0x0A, 3",instruction
0x09A5,0x0879,movf,"0x79, W",instruction
0x09A6,0x00FA,movwf,0x7A,instruction
0x09A7,0x0878,movf,"0x78, W",instruction
0x09A8,0x3C0A,sublw,0x0A,instruction
0x09A9,0x00F7,movwf,0x77,instruction
0x09AA,0x0879,movf,"0x79, W",instruction
0x09AB,0x1C03,btfss,"0x03, 0",instruction
0x09AC,0x0F79,incfsz,"0x79, W",instruction
0x09AD,0x29B0,goto,0x1B0,instruction
0x09AE,0x3000,movlw,0x00,instruction
0x09AF,0x29B1,goto,0x1B1,instruction
0x09B0,0x3C00,sublw,0x00,instruction
0x09B1,0x00FA,movwf,0x7A,instruction
0x09B2,0x0877,movf,"0x77, W",instruction
0x09B3,0x1683,bsf,"0x03, 5",instruction
0x09B4,0x07CE,addwf,"0x4E, F",instruction
0x09B5,0x084E,movf,"0x4E, W",instruction
0x09B6,0x00F8,movwf,0x78,instruction
0x09B7,0x1283,bcf,"0x03, 5",instruction
0x09B8,0x3400,retlw,0x00,instruction
0x09B9,0x08EE,movf,"0x6E, F",instruction
0x09BA,0x1D03,btfss,"0x03, 2",instruction
0x09BB,0x29C1,goto,0x1C1,instruction
0x09BC,0x084C,movf,"0x4C, W",instruction
0x09BD,0x3970,andlw,0x70,instruction
0x09BE,0x3C60,sublw,0x60,instruction
0x09BF,0x1D03,btfss,"0x03, 2",instruction
0x09C0,0x29D5,goto,0x1D5,instruction
0x09C1,0x1683,bsf,"0x03, 5",instruction
0x09C2,0x1B20,btfsc,"0x20, 6",instruction
0x09C3,0x29D4,goto,0x1D4,instruction
0x09C4,0x01F5,clrf,0x75,instruction
0x09C5,0x0875,movf,"0x75, W",instruction
0x09C6,0x3C07,sublw,0x07,instruction
0x09C7,0x1C03,btfss,"0x03, 0",instruction
0x09C8,0x29D4,goto,0x1D4,instruction
0x09C9,0x3063,movlw,0x63,instruction
0x09CA,0x0775,addwf,"0x75, W",instruction
0x09CB,0x0084,movwf,0x04,instruction
0x09CC,0x1283,bcf,"0x03, 5",instruction
0x09CD,0x0857,movf,"0x57, W",instruction
0x09CE,0x0080,movwf,0x00,instruction
0x09CF,0x0857,movf,"0x57, W",instruction
0x09D0,0x00EB,movwf,0x6B,instruction
0x09D1,0x0AF5,incf,"0x75, F",instruction
0x09D2,0x1683,bsf,"0x03, 5",instruction
0x09D3,0x29C5,goto,0x1C5,instruction
0x09D4,0x1283,bcf,"0x03, 5",instruction
0x09D5,0x084C,movf,"0x4C, W",instruction
0x09D6,0x3970,andlw,0x70,instruction
0x09D7,0x1683,bsf,"0x03, 5",instruction
0x09D8,0x00CA,movwf,0x4A,instruction
0x09D9,0x084A,movf,"0x4A, W",instruction
0x09DA,0x3C3F,sublw,0x3F,instruction
0x09DB,0x1803,btfsc,"0x03, 0",instruction
0x09DC,0x2B2C,goto,0x32C,instruction
0x09DD,0x084A,movf,"0x4A, W",instruction
0x09DE,0x3C5F,sublw,0x5F,instruction
0x09DF,0x1C03,btfss,"0x03, 0",instruction
0x09E0,0x2B2C,goto,0x32C,instruction
0x09E1,0x3007,movlw,0x07,instruction
0x09E2,0x00D5,movwf,0x55,instruction
0x09E3,0x1283,bcf,"0x03, 5",instruction
0x09E4,0x0861,movf,"0x61, W",instruction
0x09E5,0x1683,bsf,"0x03, 5",instruction
0x09E6,0x00D6,movwf,0x56,instruction
0x09E7,0x118A,bcf,"0x0A, 3",instruction
0x09E8,0x1283,bcf,"0x03, 5",instruction
0x09E9,0x22E2,call,0x2E2,instruction
0x09EA,0x158A,bsf,"0x0A, 3",instruction
0x09EB,0x085A,movf,"0x5A, W",instruction
0x09EC,0x0257,subwf,"0x57, W",instruction
0x09ED,0x1803,btfsc,"0x03, 0",instruction
0x09EE,0x29F1,goto,0x1F1,instruction
0x09EF,0x0857,movf,"0x57, W",instruction
0x09F0,0x00DA,movwf,0x5A,instruction
0x09F1,0x0861,movf,"0x61, W",instruction
0x09F2,0x3C00,sublw,0x00,instruction
0x09F3,0x1803,btfsc,"0x03, 0",instruction
0x09F4,0x2A7A,goto,0x27A,instruction
0x09F5,0x1683,bsf,"0x03, 5",instruction
0x09F6,0x1FA0,btfss,"0x20, 7",instruction
0x09F7,0x29FA,goto,0x1FA,instruction
0x09F8,0x3010,movlw,0x10,instruction
0x09F9,0x29FB,goto,0x1FB,instruction
0x09FA,0x3018,movlw,0x18,instruction
0x09FB,0x1283,bcf,"0x03, 5",instruction
0x09FC,0x0762,addwf,"0x62, W",instruction
0x09FD,0x1683,bsf,"0x03, 5",instruction
0x09FE,0x00CC,movwf,0x4C,instruction
0x09FF,0x00D5,movwf,0x55,instruction
0x0A00,0x1283,bcf,"0x03, 5",instruction
0x0A01,0x085A,movf,"0x5A, W",instruction
0x0A02,0x1683,bsf,"0x03, 5",instruction
0x0A03,0x00D6,movwf,0x56,instruction
0x0A04,0x118A,bcf,"0x0A, 3",instruction
0x0A05,0x1283,bcf,"0x03, 5",instruction
0x0A06,0x22E2,call,0x2E2,instruction
0x0A07,0x158A,bsf,"0x0A, 3",instruction
0x0A08,0x3005,movlw,0x05,instruction
0x0A09,0x1683,bsf,"0x03, 5",instruction
0x0A0A,0x00D5,movwf,0x55,instruction
0x0A0B,0x1283,bcf,"0x03, 5",instruction
0x0A0C,0x0862,movf,"0x62, W",instruction
0x0A0D,0x1683,bsf,"0x03, 5",instruction
0x0A0E,0x00D6,movwf,0x56,instruction
0x0A0F,0x118A,bcf,"0x0A, 3",instruction
0x0A10,0x1283,bcf,"0x03, 5",instruction
0x0A11,0x22E2,call,0x2E2,instruction
0x0A12,0x158A,bsf,"0x0A, 3",instruction
0x0A13,0x085A,movf,"0x5A, W",instruction
0x0A14,0x026B,subwf,"0x6B, W",instruction
0x0A15,0x1803,btfsc,"0x03, 0",instruction
0x0A16,0x2A2C,goto,0x22C,instruction
0x0A17,0x0AEB,incf,"0x6B, F",instruction
0x0A18,0x085A,movf,"0x5A, W",instruction
0x0A19,0x3CC7,sublw,0xC7,instruction
0x0A1A,0x1C03,btfss,"0x03, 0",instruction
0x0A1B,0x2A2A,goto,0x22A,instruction
0x0A1C,0x085A,movf,"0x5A, W",instruction
0x0A1D,0x026B,subwf,"0x6B, W",instruction
0x0A1E,0x1803,btfsc,"0x03, 0",instruction
0x0A1F,0x2A2A,goto,0x22A,instruction
0x0A20,0x0AEB,incf,"0x6B, F",instruction
0x0A21,0x085A,movf,"0x5A, W",instruction
0x0A22,0x3C95,sublw,0x95,instruction
